영역,교재,페이지,등급,등급명,사고사례,등급사유
반도체제조,LM1903060216_19v4_반도체_클린룸_시설_운영,64,1,미흡·없음,아니오,키워드 1건 (5건 이하): 먼지(1)
반도체제조,LM1903060216_19v4_반도체_클린룸_시설_운영,66,2,형식적 언급,아니오,"안전 14건 [안전(4), 먼지(2), 보건(1), 위험(1), 유해(1)], 조치 2건 [방지(1), 대피(1)] (구체적 대책 미흡)"
반도체제조,LM1903060216_19v4_반도체_클린룸_시설_운영,67,1,미흡·없음,아니오,"키워드 5건 (5건 이하): 유해(1), 누출(1), 진동(1), 작업환경(1), 유의 사항(1)"
반도체제조,LM1903060216_19v4_반도체_클린룸_시설_운영,68,1,미흡·없음,아니오,키워드 1건 (5건 이하): 먼지(1)
반도체제조,LM1903060216_19v4_반도체_클린룸_시설_운영,71,1,미흡·없음,아니오,"키워드 3건 (5건 이하): 유해(2), 화학물질(1)"
반도체제조,LM1903060216_19v4_반도체_클린룸_시설_운영,72,3,구체적 대책,아니오,"안전 9건 [먼지(6), 주의(2), 분진(1)] + 조치 14건 [방지(8), 환기(5), 차단(1)]"
반도체제조,LM1903060216_19v4_반도체_클린룸_시설_운영,74,2,형식적 언급,아니오,"안전 11건 [안전(3), 보건(1), 위험(1), 유해(1), 폭발(1)], 구체적 조치 언급 없음"
반도체제조,LM1903060216_19v4_반도체_클린룸_시설_운영,75,3,구체적 대책,아니오,"안전 7건 [주의(3), 먼지(1), 분진(1), 작업환경(1), 유의 사항(1)] + 조치 7건 [방지(6), 착용(1)]"
반도체제조,LM1903060216_19v4_반도체_클린룸_시설_운영,76,2,형식적 언급,아니오,"안전 6건 [먼지(4), 분진(1), 주의(1)], 조치 3건 [환기(2), 방지(1)] (구체적 대책 미흡)"
반도체제조,LM1903060216_19v4_반도체_클린룸_시설_운영,81,1,미흡·없음,아니오,"키워드 3건 (5건 이하): 안전(2), 보건(1)"
반도체제조,LM1903060216_19v4_반도체_클린룸_시설_운영,83,1,미흡·없음,아니오,"키워드 4건 (5건 이하): 분진(2), 주의(2)"
반도체제조,LM1903060216_19v4_반도체_클린룸_시설_운영,84,1,미흡·없음,아니오,키워드 1건 (5건 이하): 안전(1)
반도체제조,LM1903060216_19v4_반도체_클린룸_시설_운영,87,1,미흡·없음,아니오,키워드 1건 (5건 이하): 먼지(1)
반도체제조,LM1903060216_19v4_반도체_클린룸_시설_운영,91,1,미흡·없음,아니오,"키워드 3건 (5건 이하): 주의(2), 안전(1)"
반도체제조,LM1903060216_19v4_반도체_클린룸_시설_운영,95,1,미흡·없음,아니오,키워드 1건 (5건 이하): 보건(1)
반도체제조,LM1903060216_19v4_반도체_클린룸_시설_운영,97,1,미흡·없음,아니오,"키워드 5건 (5건 이하): 유해(3), 먼지(2)"
반도체장비,LM1903060301_18v2_반도체_장비_콘셉트_설계,18,1,미흡·없음,아니오,"키워드 2건 (5건 이하): 안전(1), 유의 사항(1)"
반도체장비,LM1903060301_18v2_반도체_장비_콘셉트_설계,23,1,미흡·없음,아니오,"키워드 2건 (5건 이하): 안전(1), 유의 사항(1)"
반도체장비,LM1903060301_18v2_반도체_장비_콘셉트_설계,26,1,미흡·없음,아니오,"키워드 3건 (5건 이하): 주의(2), 위험(1)"
반도체장비,LM1903060301_18v2_반도체_장비_콘셉트_설계,28,1,미흡·없음,아니오,"키워드 3건 (5건 이하): 안전(1), 위험(1), 유의 사항(1)"
반도체장비,LM1903060301_18v2_반도체_장비_콘셉트_설계,30,1,미흡·없음,아니오,"키워드 2건 (5건 이하): 안전(1), 유의 사항(1)"
반도체장비,LM1903060301_18v2_반도체_장비_콘셉트_설계,41,1,미흡·없음,아니오,"키워드 2건 (5건 이하): 안전(1), 유의 사항(1)"
반도체장비,LM1903060301_18v2_반도체_장비_콘셉트_설계,46,1,미흡·없음,아니오,"키워드 3건 (5건 이하): 안전(1), 유의 사항(1), 주의(1)"
반도체장비,LM1903060301_18v2_반도체_장비_콘셉트_설계,50,1,미흡·없음,아니오,"키워드 2건 (5건 이하): 안전(1), 유의 사항(1)"
반도체장비,LM1903060301_18v2_반도체_장비_콘셉트_설계,57,1,미흡·없음,아니오,키워드 1건 (5건 이하): 진동(1)
반도체장비,LM1903060301_18v2_반도체_장비_콘셉트_설계,60,1,미흡·없음,아니오,"키워드 2건 (5건 이하): 안전(1), 유의 사항(1)"
반도체장비,LM1903060301_18v2_반도체_장비_콘셉트_설계,65,1,미흡·없음,아니오,"키워드 2건 (5건 이하): 안전(1), 유의 사항(1)"
반도체장비,LM1903060301_18v2_반도체_장비_콘셉트_설계,69,1,미흡·없음,아니오,"키워드 4건 (5건 이하): 안전(2), 사고(1), 누출(1)"
반도체장비,LM1903060301_18v2_반도체_장비_콘셉트_설계,71,2,형식적 언급,아니오,"안전 6건 [안전(3), 사고(1), 누출(1), 유의사항(1)], 조치 1건 [마스크(1)] (구체적 대책 미흡)"
반도체장비,LM1903060302_18v2_반도체_장비_주요부_기구_설계,57,3,구체적 대책,아니오,"안전 45건 [안전(27), 진동(13), 끼임(2), 주의(2), 유의 사항(1)] + 조치 28건 [마스크(19), 안전장치(3), 안전조치(2), 안전관리(2), 방지(1)]"
반도체장비,LM1903060302_18v2_반도체_장비_주요부_기구_설계,58,2,형식적 언급,아니오,"안전 16건 [진동(10), 안전(4), 위험(1), 유의 사항(1)], 조치 2건 [마스크(2)] (구체적 대책 미흡)"
반도체장비,LM1903060302_18v2_반도체_장비_주요부_기구_설계,67,1,미흡·없음,아니오,"키워드 2건 (5건 이하): 안전(1), 유의 사항(1)"
반도체장비,LM1903060302_18v2_반도체_장비_주요부_기구_설계,71,1,미흡·없음,아니오,"키워드 3건 (5건 이하): 안전(2), 위험(1)"
반도체장비,LM1903060303_18v2_반도체_장비_주변부_기구_설계,18,1,미흡·없음,아니오,키워드 1건 (5건 이하): 안전(1)
반도체장비,LM1903060303_18v2_반도체_장비_주변부_기구_설계,19,1,미흡·없음,아니오,키워드 1건 (5건 이하): 인화(1)
반도체장비,LM1903060303_18v2_반도체_장비_주변부_기구_설계,21,1,미흡·없음,아니오,키워드 1건 (5건 이하): 진동(1)
반도체장비,LM1903060303_18v2_반도체_장비_주변부_기구_설계,23,1,미흡·없음,아니오,키워드 1건 (5건 이하): 안전(1)
반도체장비,LM1903060303_18v2_반도체_장비_주변부_기구_설계,26,1,미흡·없음,아니오,키워드 1건 (5건 이하): 안전(1)
반도체장비,LM1903060303_18v2_반도체_장비_주변부_기구_설계,27,1,미흡·없음,아니오,키워드 1건 (5건 이하): 진동(1)
반도체장비,LM1903060303_18v2_반도체_장비_주변부_기구_설계,28,1,미흡·없음,아니오,키워드 1건 (5건 이하): 안전(1)
반도체장비,LM1903060303_18v2_반도체_장비_주변부_기구_설계,29,1,미흡·없음,아니오,"키워드 2건 (5건 이하): 안전(1), 유의 사항(1)"
반도체장비,LM1903060303_18v2_반도체_장비_주변부_기구_설계,48,1,미흡·없음,아니오,"키워드 2건 (5건 이하): 안전(1), 유의 사항(1)"
반도체장비,LM1903060303_18v2_반도체_장비_주변부_기구_설계,53,1,미흡·없음,아니오,"키워드 3건 (5건 이하): 위험(2), 안전(1)"
반도체장비,LM1903060303_18v2_반도체_장비_주변부_기구_설계,55,1,미흡·없음,아니오,키워드 1건 (5건 이하): 안전(1)
반도체장비,LM1903060303_18v2_반도체_장비_주변부_기구_설계,65,1,미흡·없음,아니오,"키워드 3건 (5건 이하): 안전(2), 유의 사항(1)"
반도체장비,LM1903060303_18v2_반도체_장비_주변부_기구_설계,67,1,미흡·없음,아니오,"키워드 2건 (5건 이하): 안전(1), 위험(1)"
반도체장비,LM1903060305_18v2_반도체_장비_시스템_소프트웨어_개발,25,1,미흡·없음,아니오,"키워드 2건 (5건 이하): 안전(1), 유의 사항(1)"
반도체장비,LM1903060305_18v2_반도체_장비_시스템_소프트웨어_개발,35,1,미흡·없음,아니오,키워드 1건 (5건 이하): 안전(1)
반도체장비,LM1903060305_18v2_반도체_장비_시스템_소프트웨어_개발,48,1,미흡·없음,아니오,키워드 1건 (5건 이하): 안전(1)
반도체장비,LM1903060305_18v2_반도체_장비_시스템_소프트웨어_개발,52,1,미흡·없음,아니오,"키워드 2건 (5건 이하): 안전(1), 유의 사항(1)"
반도체장비,LM1903060305_18v2_반도체_장비_시스템_소프트웨어_개발,57,1,미흡·없음,아니오,"키워드 4건 (5건 이하): 누출(2), 사고(1), 안전(1)"
반도체장비,LM1903060305_18v2_반도체_장비_시스템_소프트웨어_개발,58,1,미흡·없음,아니오,키워드 1건 (5건 이하): 안전(1)
반도체장비,LM1903060305_18v2_반도체_장비_시스템_소프트웨어_개발,62,1,미흡·없음,아니오,키워드 1건 (5건 이하): 사망(1)
반도체장비,LM1903060305_18v2_반도체_장비_시스템_소프트웨어_개발,64,1,미흡·없음,아니오,"키워드 2건 (5건 이하): 안전(1), 유의 사항(1)"
반도체장비,LM1903060305_18v2_반도체_장비_시스템_소프트웨어_개발,72,1,미흡·없음,아니오,"키워드 3건 (5건 이하): 주의(2), 안전(1)"
반도체장비,LM1903060305_18v2_반도체_장비_시스템_소프트웨어_개발,75,1,미흡·없음,아니오,키워드 1건 (5건 이하): 안전(1)
반도체장비,LM1903060307_18v2_반도체_장비_전장_설계,17,1,미흡·없음,아니오,"키워드 2건 (5건 이하): 사고(1), 안전(1)"
반도체장비,LM1903060307_18v2_반도체_장비_전장_설계,21,2,형식적 언급,아니오,"안전 6건 [안전(4), 사고(1), 위험(1)], 구체적 조치 언급 없음"
반도체장비,LM1903060307_18v2_반도체_장비_전장_설계,22,1,미흡·없음,아니오,"키워드 4건 (5건 이하): 안전(3), 유의 사항(1)"
반도체장비,LM1903060307_18v2_반도체_장비_전장_설계,30,1,미흡·없음,아니오,"키워드 3건 (5건 이하): 사고(1), 화재(1), 감전(1)"
반도체장비,LM1903060307_18v2_반도체_장비_전장_설계,31,3,구체적 대책,아니오,"안전 11건 [감전(5), 주의(3), 사고(1), 위험(1), 화재(1)] + 조치 12건 [차단(10), 방지(2)]"
반도체장비,LM1903060307_18v2_반도체_장비_전장_설계,36,1,미흡·없음,아니오,"키워드 2건 (5건 이하): 안전(1), 주의(1)"
반도체장비,LM1903060307_18v2_반도체_장비_전장_설계,37,1,미흡·없음,아니오,키워드 1건 (5건 이하): 소음(1)
반도체장비,LM1903060307_18v2_반도체_장비_전장_설계,41,1,미흡·없음,아니오,"키워드 4건 (5건 이하): 안전(3), 유의 사항(1)"
반도체장비,LM1903060307_18v2_반도체_장비_전장_설계,45,1,미흡·없음,아니오,키워드 1건 (5건 이하): 안전(1)
반도체장비,LM1903060307_18v2_반도체_장비_전장_설계,46,2,형식적 언급,아니오,"안전 15건 [안전(8), 보건(5), 위험(2)], 구체적 조치 언급 없음"
반도체장비,LM1903060307_18v2_반도체_장비_전장_설계,47,2,형식적 언급,아니오,"안전 18건 [위험(12), 안전(5), 보건(1)], 구체적 조치 언급 없음"
반도체장비,LM1903060307_18v2_반도체_장비_전장_설계,48,2,형식적 언급,아니오,"안전 8건 [위험(4), 안전(2), 화학물질(1), 화재(1)], 조치 2건 [차단(1), 격리(1)] (구체적 대책 미흡)"
반도체장비,LM1903060307_18v2_반도체_장비_전장_설계,49,1,미흡·없음,아니오,"키워드 3건 (5건 이하): 유해(2), 방사선(1)"
반도체장비,LM1903060307_18v2_반도체_장비_전장_설계,50,2,형식적 언급,아니오,"안전 7건 [안전(3), 소음(3), 사고(1)], 조치 1건 [예방(1)] (구체적 대책 미흡)"
반도체장비,LM1903060307_18v2_반도체_장비_전장_설계,61,1,미흡·없음,아니오,"키워드 2건 (5건 이하): 안전(1), 유의 사항(1)"
반도체장비,LM1903060307_18v2_반도체_장비_전장_설계,65,1,미흡·없음,아니오,키워드 1건 (5건 이하): 안전(1)
반도체장비,LM1903060308_18v2_반도체_장비_생산_외주관리,18,1,미흡·없음,아니오,"키워드 2건 (5건 이하): 안전(1), 유의 사항(1)"
반도체장비,LM1903060308_18v2_반도체_장비_생산_외주관리,74,2,형식적 언급,아니오,"안전 11건 [주의(4), 안전(3), 유의 사항(3), 사고(1)], 조치 2건 [방지(1), 조치사항(1)] (구체적 대책 미흡)"
반도체장비,LM1903060308_18v2_반도체_장비_생산_외주관리,75,3,구체적 대책,아니오,"안전 31건 [안전(19), 유의 사항(4), 위험(3), 주의(3), 유해(1)] + 조치 19건 [방지(9), 격리(4), 조치사항(4), 대처(2)]"
반도체장비,LM1903060313_18v2_반도체_장비_고객_지원,21,1,미흡·없음,아니오,"키워드 4건 (5건 이하): 안전(1), 누출(1), 진동(1), 유의 사항(1)"
반도체장비,LM1903060313_18v2_반도체_장비_고객_지원,22,1,미흡·없음,아니오,"키워드 3건 (5건 이하): 안전(2), 사고(1)"
반도체장비,LM1903060313_18v2_반도체_장비_고객_지원,23,1,미흡·없음,아니오,"키워드 2건 (5건 이하): 소음(1), 진동(1)"
반도체장비,LM1903060313_18v2_반도체_장비_고객_지원,28,1,미흡·없음,아니오,"키워드 4건 (5건 이하): 사고(3), 안전(1)"
반도체장비,LM1903060313_18v2_반도체_장비_고객_지원,32,1,미흡·없음,아니오,"키워드 2건 (5건 이하): 사고(1), 안전(1)"
반도체장비,LM1903060313_18v2_반도체_장비_고객_지원,33,1,미흡·없음,아니오,"키워드 5건 (5건 이하): 안전(4), 주의(1)"
반도체장비,LM1903060313_18v2_반도체_장비_고객_지원,35,2,형식적 언급,아니오,"안전 6건 [안전(2), 사고(1), 누출(1), 진동(1), 유의 사항(1)], 구체적 조치 언급 없음"
반도체장비,LM1903060313_18v2_반도체_장비_고객_지원,36,1,미흡·없음,아니오,"키워드 2건 (5건 이하): 안전(1), 주의(1)"
반도체장비,LM1903060313_18v2_반도체_장비_고객_지원,42,1,미흡·없음,아니오,"키워드 4건 (5건 이하): 안전(1), 누출(1), 진동(1), 유의 사항(1)"
반도체장비,LM1903060313_18v2_반도체_장비_고객_지원,43,2,형식적 언급,아니오,"안전 7건 [안전(7)], 조치 1건 [안전관리(1)] (구체적 대책 미흡)"
반도체장비,LM1903060313_18v2_반도체_장비_고객_지원,44,1,미흡·없음,아니오,키워드 1건 (5건 이하): 안전(1)
반도체장비,LM1903060313_18v2_반도체_장비_고객_지원,45,1,미흡·없음,아니오,키워드 2건 (5건 이하): 진동(2)
반도체장비,LM1903060313_18v2_반도체_장비_고객_지원,46,2,형식적 언급,아니오,"안전 14건 [안전(11), 사고(3)], 조치 2건 [안전수칙(1), 안전교육(1)] (구체적 대책 미흡)"
반도체장비,LM1903060313_18v2_반도체_장비_고객_지원,47,1,미흡·없음,아니오,"키워드 3건 (5건 이하): 안전(2), 사고(1)"
반도체장비,LM1903060313_18v2_반도체_장비_고객_지원,52,1,미흡·없음,아니오,"키워드 2건 (5건 이하): 누출(1), 진동(1)"
반도체장비,LM1903060313_18v2_반도체_장비_고객_지원,53,1,미흡·없음,아니오,"키워드 3건 (5건 이하): 사고(1), 안전(1), 유의 사항(1)"
반도체장비,LM1903060313_18v2_반도체_장비_고객_지원,58,1,미흡·없음,아니오,키워드 1건 (5건 이하): 위험(1)
반도체장비,LM1903060313_18v2_반도체_장비_고객_지원,60,1,미흡·없음,아니오,"키워드 3건 (5건 이하): 사고(1), 안전(1), 유의 사항(1)"
반도체장비,LM1903060314_18v2_LM1903060315_18v2_반도체_장비_보드_설계,20,1,미흡·없음,아니오,"키워드 2건 (5건 이하): 안전(1), 유의 사항(1)"
반도체장비,LM1903060314_18v2_LM1903060315_18v2_반도체_장비_보드_설계,29,1,미흡·없음,아니오,"키워드 2건 (5건 이하): 안전(1), 유의 사항(1)"
반도체장비,LM1903060314_18v2_LM1903060315_18v2_반도체_장비_보드_설계,34,1,미흡·없음,아니오,"키워드 3건 (5건 이하): 안전(1), 유의 사항(1), 주의(1)"
반도체장비,LM1903060314_18v2_LM1903060315_18v2_반도체_장비_보드_설계,36,1,미흡·없음,아니오,키워드 2건 (5건 이하): 진동(2)
반도체장비,LM1903060314_18v2_LM1903060315_18v2_반도체_장비_보드_설계,48,1,미흡·없음,아니오,"키워드 3건 (5건 이하): 안전(1), 유해(1), 유의 사항(1)"
반도체장비,LM1903060314_18v2_LM1903060315_18v2_반도체_장비_보드_설계,58,1,미흡·없음,아니오,"키워드 2건 (5건 이하): 안전(1), 유의 사항(1)"
반도체장비,LM1903060314_18v2_LM1903060315_18v2_반도체_장비_보드_설계,67,1,미흡·없음,아니오,"키워드 2건 (5건 이하): 안전(1), 유의 사항(1)"
반도체장비,LM1903060314_18v2_LM1903060315_18v2_반도체_장비_보드_설계,74,1,미흡·없음,아니오,"키워드 2건 (5건 이하): 안전(1), 유의 사항(1)"
반도체장비,LM1903060316_18v2_LM1903060317_18v2_반도체_장비_유틸리티_소프트웨어_개발,20,1,미흡·없음,아니오,"키워드 2건 (5건 이하): 사고(1), 화재(1)"
